"trial_type","trial_index","time_elapsed","internal_node_id","success","rt","stimulus","key_press","response","button_pressed","reward_s01","reward_s02","feedback01","feedback02","listcross"
"html-keyboard-response","552","1576235","0.0-93.0-1.1","","null","<p style='position: absolute; top: 27%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 31%;right: 27%;color: whilt;font-size: 45pt;'>￥45</p><p style='position: absolute; top: 48%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 53%;right: 27%;color: whilt;font-size: 45pt;'>￥-45</p><p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","553","1577243","0.0-93.0-2.1","","null","<p style='position: absolute; top: 48%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 53%;right: 27%;color: whilt;font-size: 45pt;'>￥-45</p><p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","554","1581451","0.0-93.0-3.1","","null","<p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-button-response","555","1582414","0.0-93.0-0.2","","960.9949999994133","","","","4","0","24.6","24.6","-24.6","6"
"html-keyboard-response","556","1586917","0.0-93.0-1.2","","null","<p style='position: absolute; top: 27%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 31%;right: 27%;color: whilt;font-size: 45pt;'>￥24.6</p><p style='position: absolute; top: 48%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 53%;right: 27%;color: whilt;font-size: 45pt;'>￥-24.6</p><p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","557","1587919","0.0-93.0-2.2","","null","<p style='position: absolute; top: 27%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 31%;right: 27%;color: whilt;font-size: 45pt;'>￥24.6</p><p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","558","1590720","0.0-93.0-3.2","","null","<p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","559","1592722","0.0-94.0-0.0","","null","<p>今どれくらい楽しいかを教えてください</p>","null","","","","","","",""
"html-slider-response","560","1594584","0.0-94.0-1.0","","1861.6349999993108","<p>今どれくらい楽しいかを教えてください</p>","","82","","","","","",""
"html-keyboard-response","561","1600185","0.0-94.0-2.0","","null","<p style=""font-size: 48px"">+</p>","null","","","","","","",""
"html-button-response","562","1601908","0.0-95.0-0.0","","1720.825000000419","","","","4","-50","-158","0","-158","3"
"html-keyboard-response","563","1606414","0.0-95.0-1.0","","null","<p style='position: absolute; top: 27%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 31%;right: 27%;color: whilt;font-size: 45pt;'>￥0</p><p style='position: absolute; top: 48%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 53%;right: 27%;color: whilt;font-size: 45pt;'>￥-158</p><p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","564","1607418","0.0-95.0-2.0","","null","<p style='position: absolute; top: 48%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 53%;right: 27%;color: whilt;font-size: 45pt;'>￥-158</p><p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","565","1613035","0.0-95.0-3.0","","null","<p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-button-response","566","1613885","0.0-95.0-0.1","","848.0349999989849","","","","4","30","150","150","0","3"
"html-keyboard-response","567","1618387","0.0-95.0-1.1","","null","<p style='position: absolute; top: 27%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 31%;right: 27%;color: whilt;font-size: 45pt;'>￥150</p><p style='position: absolute; top: 48%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 53%;right: 27%;color: whilt;font-size: 45pt;'>￥0</p><p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","568","1619388","0.0-95.0-2.1","","null","<p style='position: absolute; top: 27%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 31%;right: 27%;color: whilt;font-size: 45pt;'>￥150</p><p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","569","1622191","0.0-95.0-3.1","","null","<p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","570","1624192","0.0-96.0-0.0","","null","<p>今どれくらい楽しいかを教えてください</p>","null","","","","","","",""
"html-slider-response","571","1626174","0.0-96.0-1.0","","1981.0249999992084","<p>今どれくらい楽しいかを教えてください</p>","","89","","","","","",""
"html-keyboard-response","572","1629680","0.0-96.0-2.0","","null","<p style=""font-size: 48px"">+</p>","null","","","","","","",""
"html-button-response","573","1630426","0.0-97.0-0.0","","745.3449999992736","","","","4","60","0","168","0","3"
"html-keyboard-response","574","1634929","0.0-97.0-1.0","","null","<p style='position: absolute; top: 27%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 31%;right: 27%;color: whilt;font-size: 45pt;'>￥168</p><p style='position: absolute; top: 48%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 53%;right: 27%;color: whilt;font-size: 45pt;'>￥0</p><p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","575","1635934","0.0-97.0-2.0","","null","<p style='position: absolute; top: 48%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 53%;right: 27%;color: whilt;font-size: 45pt;'>￥0</p><p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","576","1643642","0.0-97.0-3.0","","null","<p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-button-response","577","1645460","0.0-97.0-0.1","","1815.8799999998882","","","","4","-50","0","0","-91","7"
"html-keyboard-response","578","1649962","0.0-97.0-1.1","","null","<p style='position: absolute; top: 27%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 31%;right: 27%;color: whilt;font-size: 45pt;'>￥0</p><p style='position: absolute; top: 48%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 53%;right: 27%;color: whilt;font-size: 45pt;'>￥-91</p><p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","579","1650964","0.0-97.0-2.1","","null","<p style='position: absolute; top: 27%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 31%;right: 27%;color: whilt;font-size: 45pt;'>￥0</p><p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","580","1656565","0.0-97.0-3.1","","null","<p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","581","1658566","0.0-98.0-0.0","","null","<p>今どれくらい楽しいかを教えてください</p>","null","","","","","","",""
"html-slider-response","582","1660346","0.0-98.0-1.0","","1779.575000000419","<p>今どれくらい楽しいかを教えてください</p>","","83","","","","","",""
"html-keyboard-response","583","1667346","0.0-98.0-2.0","","null","<p style=""font-size: 48px"">+</p>","null","","","","","","",""
"html-button-response","584","1668699","0.0-99.0-0.0","","1351.6049999997485","","","","4","-20","-100","0","-100","8"
"html-keyboard-response","585","1673214","0.0-99.0-1.0","","null","<p style='position: absolute; top: 27%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 31%;right: 27%;color: whilt;font-size: 45pt;'>￥0</p><p style='position: absolute; top: 48%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 53%;right: 27%;color: whilt;font-size: 45pt;'>￥-100</p><p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","586","1674217","0.0-99.0-2.0","","null","<p style='position: absolute; top: 48%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 53%;right: 27%;color: whilt;font-size: 45pt;'>￥-100</p><p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","587","1677018","0.0-99.0-3.0","","null","<p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-button-response","588","1678016","0.0-99.0-0.1","","995.75","","","","4","30","66","66","0","10"
"html-keyboard-response","589","1682527","0.0-99.0-1.1","","null","<p style='position: absolute; top: 27%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 31%;right: 27%;color: whilt;font-size: 45pt;'>￥66</p><p style='position: absolute; top: 48%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 53%;right: 27%;color: whilt;font-size: 45pt;'>￥0</p><p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","590","1683532","0.0-99.0-2.1","","null","<p style='position: absolute; top: 27%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 31%;right: 27%;color: whilt;font-size: 45pt;'>￥66</p><p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","591","1687733","0.0-99.0-3.1","","null","<p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","592","1689734","0.0-100.0-0.0","","null","<p>今どれくらい楽しいかを教えてください</p>","null","","","","","","",""
"html-slider-response","593","1691426","0.0-100.0-1.0","","1691.16500000027","<p>今どれくらい楽しいかを教えてください</p>","","82","","","","","",""
"html-keyboard-response","594","1696327","0.0-100.0-2.0","","null","<p style=""font-size: 48px"">+</p>","null","","","","","","",""
"html-keyboard-response","595","1698110","0.0-101.0-0.0","","1782.2900000009686","<p style='text-align:left'>今から5分休憩に入ります</p><p style='text-align:left'>休憩がいらないならスペースキーを押してください</p>","32","","","","","","",""
"html-keyboard-response","596","1703111","0.0-101.0-1.0","","null","<p style='text-align:left'>5秒内に実験に入ります</p>","null","","","","","","",""
"html-button-response","597","1704993","0.0-102.0-0.0","","1879.0800000005402","","","","4","-60","0","0","-100.8","3"
"html-keyboard-response","598","1709504","0.0-102.0-1.0","","null","<p style='position: absolute; top: 27%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 31%;right: 27%;color: whilt;font-size: 45pt;'>￥0</p><p style='position: absolute; top: 48%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 53%;right: 27%;color: whilt;font-size: 45pt;'>￥-100.8</p><p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","599","1710507","0.0-102.0-2.0","","null","<p style='position: absolute; top: 27%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 31%;right: 27%;color: whilt;font-size: 45pt;'>￥0</p><p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","600","1712607","0.0-102.0-3.0","","null","<p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-button-response","601","1713493","0.0-102.0-0.1","","884.070000000298","","","","4","30","126","126","0","7"
"html-keyboard-response","602","1717995","0.0-102.0-1.1","","null","<p style='position: absolute; top: 27%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 31%;right: 27%;color: whilt;font-size: 45pt;'>￥126</p><p style='position: absolute; top: 48%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 53%;right: 27%;color: whilt;font-size: 45pt;'>￥0</p><p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","603","1719010","0.0-102.0-2.1","","null","<p style='position: absolute; top: 27%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 31%;right: 27%;color: whilt;font-size: 45pt;'>￥126</p><p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","604","1723920","0.0-102.0-3.1","","null","<p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-button-response","605","1725742","0.0-102.0-0.2","","1819.4449999991339","","","","5","-20","0","0","-36.4","9"
"html-keyboard-response","606","1730249","0.0-102.0-1.2","","null","<p style='position: absolute; top: 27%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 31%;right: 27%;color: whilt;font-size: 45pt;'>￥0</p><p style='position: absolute; top: 48%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 53%;right: 27%;color: whilt;font-size: 45pt;'>￥-36.4</p><p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","607","1731255","0.0-102.0-2.2","","null","<p style='position: absolute; top: 27%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 31%;right: 27%;color: whilt;font-size: 45pt;'>￥0</p><p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","608","1736156","0.0-102.0-3.2","","null","<p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","609","1738162","0.0-103.0-0.0","","null","<p>今どれくらい楽しいかを教えてください</p>","null","","","","","","",""
"html-slider-response","610","1740329","0.0-103.0-1.0","","2166.2850000010803","<p>今どれくらい楽しいかを教えてください</p>","","84","","","","","",""
"html-keyboard-response","611","1742437","0.0-103.0-2.0","","null","<p style=""font-size: 48px"">+</p>","null","","","","","","",""
"html-button-response","612","1745440","0.0-104.0-0.0","","null","","","","null","-40","-200","0","-200","5"
"html-keyboard-response","613","1749944","0.0-104.0-1.0","","null","<p style='position: absolute; top: 48%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 53%;right: 27%;color: whilt;font-size: 45pt;'>￥-200</p><p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","614","1750951","0.0-104.0-2.0","","null","<p style='position: absolute; top: 48%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 53%;right: 27%;color: whilt;font-size: 45pt;'>￥-200</p><p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-keyboard-response","615","1756552","0.0-104.0-3.0","","null","<p style='font-size: 48px'>+</p>","null","","","","","","",""
"html-button-response","616","1757663","0.0-104.0-0.1","","1109.1400000003632","","","","4","0","-120","120","-120","4"
"html-keyboard-response","617","1762173","0.0-104.0-1.1","","null","<p style='position: absolute; top: 27%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 31%;right: 27%;color: whilt;font-size: 45pt;'>￥120</p><p style='position: absolute; top: 48%;right: 25%'><img src='img/s2.bmp' width='200px'/></p><p style='position: absolute; top: 53%;right: 27%;color: whilt;font-size: 45pt;'>￥-120</p><p style='font-size: 48px'>+</p>","null","","","","","","",""
